provider,attribute_path,description,provider_uid,publisher,publication_id,publication_title,entity_level,value_types,occurrences,non_null_occurrences,sample_values
Qwello Deutschland GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].operator.afacAnOrganisation.name.values[].value,Localized text value for Name in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Operator > Afac An Organisation,qwello_deutschland_gmbh,Qwello Deutschland GmbH,972963216296222720,AFIR-recharging-stat-Qwello-Deutschland-GmbH,site,string,631,631,Qwello Germany
Qwello Deutschland GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].typeOfSite.value,Type Of Site value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site,qwello_deutschland_gmbh,Qwello Deutschland GmbH,972963216296222720,AFIR-recharging-stat-Qwello-Deutschland-GmbH,site,string,631,631,onstreet
Qwello Deutschland GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].versionG,DATEX version number in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site,qwello_deutschland_gmbh,Qwello Deutschland GmbH,972963216296222720,AFIR-recharging-stat-Qwello-Deutschland-GmbH,site,string,631,631,2026-02-10T18:44:52+00:00 | 2026-03-16T01:51:48+00:00 | 2026-03-28T11:43:48+00:00
Qwello Deutschland GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].idG,Global DATEX identifier in AFIR energy infrastructure table publication > Energy infrastructure table,qwello_deutschland_gmbh,Qwello Deutschland GmbH,972963216296222720,AFIR-recharging-stat-Qwello-Deutschland-GmbH,publication,string,1,1,qwello-germany-static-data
Qwello Deutschland GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].versionG,DATEX version number in AFIR energy infrastructure table publication > Energy infrastructure table,qwello_deutschland_gmbh,Qwello Deutschland GmbH,972963216296222720,AFIR-recharging-stat-Qwello-Deutschland-GmbH,publication,string,1,1,2026-04-14T02:00:43.548314937+00:00
Qwello Deutschland GmbH,payload.aegiEnergyInfrastructureTablePublication.lang,Language code for AFIR energy infrastructure table publication,qwello_deutschland_gmbh,Qwello Deutschland GmbH,972963216296222720,AFIR-recharging-stat-Qwello-Deutschland-GmbH,publication,string,1,1,de
Qwello Deutschland GmbH,payload.aegiEnergyInfrastructureTablePublication.publicationCreator.country,Country in AFIR energy infrastructure table publication > Publication Creator,qwello_deutschland_gmbh,Qwello Deutschland GmbH,972963216296222720,AFIR-recharging-stat-Qwello-Deutschland-GmbH,publication,string,1,1,DE
Qwello Deutschland GmbH,payload.aegiEnergyInfrastructureTablePublication.publicationCreator.nationalIdentifier,National Identifier in AFIR energy infrastructure table publication > Publication Creator,qwello_deutschland_gmbh,Qwello Deutschland GmbH,972963216296222720,AFIR-recharging-stat-Qwello-Deutschland-GmbH,publication,string,1,1,Qwello Deutschland GmbH
Qwello Deutschland GmbH,payload.aegiEnergyInfrastructureTablePublication.publicationTime,Publication Time in AFIR energy infrastructure table publication,qwello_deutschland_gmbh,Qwello Deutschland GmbH,972963216296222720,AFIR-recharging-stat-Qwello-Deutschland-GmbH,publication,string,1,1,2026-04-14T02:00:43.548314937+00:00
Qwello Deutschland GmbH,payload.modelBaseVersionG,Model Base Version G,qwello_deutschland_gmbh,Qwello Deutschland GmbH,972963216296222720,AFIR-recharging-stat-Qwello-Deutschland-GmbH,publication,string,1,1,3
Qwello Deutschland GmbH,payload.profileNameG,Profile Name G,qwello_deutschland_gmbh,Qwello Deutschland GmbH,972963216296222720,AFIR-recharging-stat-Qwello-Deutschland-GmbH,publication,string,1,1,AFIR Energy InfrastructureG
Qwello Deutschland GmbH,payload.profileVersionG,Profile Version G,qwello_deutschland_gmbh,Qwello Deutschland GmbH,972963216296222720,AFIR-recharging-stat-Qwello-Deutschland-GmbH,publication,string,1,1,01-00-00G
Qwello Deutschland GmbH,payload.versionG,DATEX version number,qwello_deutschland_gmbh,Qwello Deutschland GmbH,972963216296222720,AFIR-recharging-stat-Qwello-Deutschland-GmbH,publication,string,1,1,3.5
SMATRICS GmbH & Co KG,exchangeInformation.dynamicInformation.exchangeStatus.value,Exchange Status value in Exchange Information > Dynamic Information,smatrics_gmbh_co_kg,SMATRICS GmbH & Co KG,980809280034390016,AFIR-recharging-stat-SMATRICS,publication,string,1,1,online
SMATRICS GmbH & Co KG,exchangeInformation.dynamicInformation.messageGenerationTimestamp,Message Generation Timestamp in Exchange Information > Dynamic Information,smatrics_gmbh_co_kg,SMATRICS GmbH & Co KG,980809280034390016,AFIR-recharging-stat-SMATRICS,publication,string,1,1,2026-04-14T21:10:00Z
SMATRICS GmbH & Co KG,exchangeInformation.exchangeContext.codedExchangeProtocol.value,Coded Exchange Protocol value in Exchange Information > Exchange Context,smatrics_gmbh_co_kg,SMATRICS GmbH & Co KG,980809280034390016,AFIR-recharging-stat-SMATRICS,publication,string,1,1,deltaPush
SMATRICS GmbH & Co KG,exchangeInformation.exchangeContext.exchangeSpecificationVersion,Exchange Specification Version in Exchange Information > Exchange Context,smatrics_gmbh_co_kg,SMATRICS GmbH & Co KG,980809280034390016,AFIR-recharging-stat-SMATRICS,publication,string,1,1,3.0
SMATRICS GmbH & Co KG,messageContainer.exchangeInformation.dynamicInformation.exchangeStatus.value,Exchange Status value in Message Container > Exchange Information > Dynamic Information,smatrics_gmbh_co_kg,SMATRICS GmbH & Co KG,980809280034390016,AFIR-recharging-stat-SMATRICS,publication,string,1,1,online
SMATRICS GmbH & Co KG,messageContainer.exchangeInformation.dynamicInformation.messageGenerationTimestamp,Message Generation Timestamp in Message Container > Exchange Information > Dynamic Information,smatrics_gmbh_co_kg,SMATRICS GmbH & Co KG,980809280034390016,AFIR-recharging-stat-SMATRICS,publication,string,1,1,2026-04-14T21:10:00Z
SMATRICS GmbH & Co KG,messageContainer.exchangeInformation.exchangeContext.codedExchangeProtocol.value,Coded Exchange Protocol value in Message Container > Exchange Information > Exchange Context,smatrics_gmbh_co_kg,SMATRICS GmbH & Co KG,980809280034390016,AFIR-recharging-stat-SMATRICS,publication,string,1,1,deltaPush
SMATRICS GmbH & Co KG,messageContainer.exchangeInformation.exchangeContext.exchangeSpecificationVersion,Exchange Specification Version in Message Container > Exchange Information > Exchange Context,smatrics_gmbh_co_kg,SMATRICS GmbH & Co KG,980809280034390016,AFIR-recharging-stat-SMATRICS,publication,string,1,1,3.0
SMATRICS GmbH & Co KG,messageContainer.payload[].aegiEnergyInfrastructureStatusPublication.energyInfrastructureSiteStatus[].energyInfrastructureStationStatus[].energyRateUpdate[],energy Rate Update list in Message Container > payload list > AFIR Energy Infrastructure Status Publication > energy Infrastructure Site Status list > energy Infrastructure Station Status list,smatrics_gmbh_co_kg,SMATRICS GmbH & Co KG,980809280034390016,AFIR-recharging-stat-SMATRICS,publication,null,1,0,
SMATRICS GmbH & Co KG,messageContainer.payload[].aegiEnergyInfrastructureStatusPublication.energyInfrastructureSiteStatus[].energyInfrastructureStationStatus[].lastUpdated,Last updated timestamp in Message Container > payload list > AFIR Energy Infrastructure Status Publication > energy Infrastructure Site Status list > energy Infrastructure Station Status list,smatrics_gmbh_co_kg,SMATRICS GmbH & Co KG,980809280034390016,AFIR-recharging-stat-SMATRICS,publication,string,1,1,2026-04-14T21:10:00Z
SMATRICS GmbH & Co KG,messageContainer.payload[].aegiEnergyInfrastructureStatusPublication.energyInfrastructureSiteStatus[].energyInfrastructureStationStatus[].reference.idG,Global DATEX identifier in Message Container > payload list > AFIR Energy Infrastructure Status Publication > energy Infrastructure Site Status list > energy Infrastructure Station Status list > Reference,smatrics_gmbh_co_kg,SMATRICS GmbH & Co KG,980809280034390016,AFIR-recharging-stat-SMATRICS,publication,string,1,1,1065071-stationId
SMATRICS GmbH & Co KG,messageContainer.payload[].aegiEnergyInfrastructureStatusPublication.energyInfrastructureSiteStatus[].energyInfrastructureStationStatus[].reference.targetClass,Target Class in Message Container > payload list > AFIR Energy Infrastructure Status Publication > energy Infrastructure Site Status list > energy Infrastructure Station Status list > Reference,smatrics_gmbh_co_kg,SMATRICS GmbH & Co KG,980809280034390016,AFIR-recharging-stat-SMATRICS,publication,string,1,1,FacilityObject
SMATRICS GmbH & Co KG,messageContainer.payload[].aegiEnergyInfrastructureStatusPublication.energyInfrastructureSiteStatus[].energyInfrastructureStationStatus[].reference.versionG,DATEX version number in Message Container > payload list > AFIR Energy Infrastructure Status Publication > energy Infrastructure Site Status list > energy Infrastructure Station Status list > Reference,smatrics_gmbh_co_kg,SMATRICS GmbH & Co KG,980809280034390016,AFIR-recharging-stat-SMATRICS,publication,string,1,1,2026-04-14T21:09Z
SMATRICS GmbH & Co KG,messageContainer.payload[].aegiEnergyInfrastructureStatusPublication.energyInfrastructureSiteStatus[].energyInfrastructureStationStatus[].refillPointStatus[].aegiElectricChargingPointStatus.energyRateUpdate[],energy Rate Update list in Message Container > payload list > AFIR Energy Infrastructure Status Publication > energy Infrastructure Site Status list > energy Infrastructure Station Status list > refill Point Status list > AFIR Electric Charging Point Status,smatrics_gmbh_co_kg,SMATRICS GmbH & Co KG,980809280034390016,AFIR-recharging-stat-SMATRICS,publication,null,2,0,
SMATRICS GmbH & Co KG,messageContainer.payload[].aegiEnergyInfrastructureStatusPublication.energyInfrastructureSiteStatus[].energyInfrastructureStationStatus[].refillPointStatus[].aegiElectricChargingPointStatus.lastUpdated,Last updated timestamp in Message Container > payload list > AFIR Energy Infrastructure Status Publication > energy Infrastructure Site Status list > energy Infrastructure Station Status list > refill Point Status list > AFIR Electric Charging Point Status,smatrics_gmbh_co_kg,SMATRICS GmbH & Co KG,980809280034390016,AFIR-recharging-stat-SMATRICS,publication,string,2,2,2026-04-14T21:10:00Z
SMATRICS GmbH & Co KG,messageContainer.payload[].aegiEnergyInfrastructureStatusPublication.energyInfrastructureSiteStatus[].energyInfrastructureStationStatus[].refillPointStatus[].aegiElectricChargingPointStatus.nextAvailableChargingSlots[],next Available Charging Slots list in Message Container > payload list > AFIR Energy Infrastructure Status Publication > energy Infrastructure Site Status list > energy Infrastructure Station Status list > refill Point Status list > AFIR Electric Charging Point Status,smatrics_gmbh_co_kg,SMATRICS GmbH & Co KG,980809280034390016,AFIR-recharging-stat-SMATRICS,publication,null,2,0,
SMATRICS GmbH & Co KG,messageContainer.payload[].aegiEnergyInfrastructureStatusPublication.energyInfrastructureSiteStatus[].energyInfrastructureStationStatus[].refillPointStatus[].aegiElectricChargingPointStatus.plannedRefillPointStatus[],planned Refill Point Status list in Message Container > payload list > AFIR Energy Infrastructure Status Publication > energy Infrastructure Site Status list > energy Infrastructure Station Status list > refill Point Status list > AFIR Electric Charging Point Status,smatrics_gmbh_co_kg,SMATRICS GmbH & Co KG,980809280034390016,AFIR-recharging-stat-SMATRICS,publication,null,2,0,
SMATRICS GmbH & Co KG,messageContainer.payload[].aegiEnergyInfrastructureStatusPublication.energyInfrastructureSiteStatus[].energyInfrastructureStationStatus[].refillPointStatus[].aegiElectricChargingPointStatus.reference.idG,Global DATEX identifier in Message Container > payload list > AFIR Energy Infrastructure Status Publication > energy Infrastructure Site Status list > energy Infrastructure Station Status list > refill Point Status list > AFIR Electric Charging Point Status > Reference,smatrics_gmbh_co_kg,SMATRICS GmbH & Co KG,980809280034390016,AFIR-recharging-stat-SMATRICS,publication,string,2,2,DE*SMA*EDE0902557*002AC | DE*SMA*EDE0902557*001AC
SMATRICS GmbH & Co KG,messageContainer.payload[].aegiEnergyInfrastructureStatusPublication.energyInfrastructureSiteStatus[].energyInfrastructureStationStatus[].refillPointStatus[].aegiElectricChargingPointStatus.reference.targetClass,Target Class in Message Container > payload list > AFIR Energy Infrastructure Status Publication > energy Infrastructure Site Status list > energy Infrastructure Station Status list > refill Point Status list > AFIR Electric Charging Point Status > Reference,smatrics_gmbh_co_kg,SMATRICS GmbH & Co KG,980809280034390016,AFIR-recharging-stat-SMATRICS,publication,string,2,2,FacilityObject
SMATRICS GmbH & Co KG,messageContainer.payload[].aegiEnergyInfrastructureStatusPublication.energyInfrastructureSiteStatus[].energyInfrastructureStationStatus[].refillPointStatus[].aegiElectricChargingPointStatus.reference.versionG,DATEX version number in Message Container > payload list > AFIR Energy Infrastructure Status Publication > energy Infrastructure Site Status list > energy Infrastructure Station Status list > refill Point Status list > AFIR Electric Charging Point Status > Reference,smatrics_gmbh_co_kg,SMATRICS GmbH & Co KG,980809280034390016,AFIR-recharging-stat-SMATRICS,publication,string,2,2,2026-04-14T21:09Z
SMATRICS GmbH & Co KG,messageContainer.payload[].aegiEnergyInfrastructureStatusPublication.energyInfrastructureSiteStatus[].energyInfrastructureStationStatus[].refillPointStatus[].aegiElectricChargingPointStatus.status.value,Status value in Message Container > payload list > AFIR Energy Infrastructure Status Publication > energy Infrastructure Site Status list > energy Infrastructure Station Status list > refill Point Status list > AFIR Electric Charging Point Status,smatrics_gmbh_co_kg,SMATRICS GmbH & Co KG,980809280034390016,AFIR-recharging-stat-SMATRICS,publication,string,2,2,available
